index	Prov	Con_ACT	Sex	Age	variable	Stay	Months_stayed
949	ON		M	60-64	M11	0.0	11
950	ON		M	65+	M11	1.0	11
951	ON		M	65+	M11	0.0	11
952	ON		M	65+	M11	0.0	11
953	ON	Yes	F	30-34	M11	1.0	11
954	ON	Yes	F	30-34	M11	1.0	11
955	ON	Yes	F	30-34	M11	0.0	11
956	ON	Yes	F	30-34	M11	0.0	11
957	ON	Yes	F	35-39	M11	1.0	11
958	ON	Yes	F	35-39	M11	0.0	11
959	ON	Yes	F	35-39	M11	0.0	11
960	ON	Yes	F	40-44	M11	1.0	11
961	ON	Yes	F	40-44	M11	0.0	11
962	ON	Yes	F	40-44	M11	0.0	11
963	ON	Yes	F	40-44	M11	0.0	11
964	ON	Yes	F	40-44	M11	0.0	11
965	ON	Yes	F	40-44	M11	0.0	11
966	ON	Yes	F	40-44	M11	0.0	11
967	ON	Yes	F	40-44	M11	0.0	11
968	ON	Yes	F	45-49	M11	1.0	11
969	ON	Yes	F	45-49	M11	1.0	11
970	ON	Yes	F	45-49	M11	0.0	11
971	ON	Yes	F	45-49	M11	0.0	11
972	ON	Yes	F	45-49	M11	0.0	11
973	ON	Yes	F	45-49	M11	0.0	11
974	ON	Yes	F	50-54	M11	1.0	11
975	ON	Yes	F	50-54	M11	1.0	11
976	ON	Yes	F	50-54	M11	1.0	11
977	ON	Yes	F	50-54	M11	1.0	11
978	ON	Yes	F	50-54	M11	0.0	11
979	ON	Yes	F	50-54	M11	0.0	11
980	ON	Yes	F	50-54	M11	0.0	11
981	ON	Yes	F	50-54	M11	0.0	11
982	ON	Yes	F	55-59	M11	1.0	11
983	ON	Yes	F	55-59	M11	1.0	11
984	ON	Yes	F	55-59	M11	1.0	11
985	ON	Yes	F	55-59	M11	1.0	11
986	ON	Yes	F	55-59	M11	1.0	11
987	ON	Yes	F	55-59	M11	1.0	11
988	ON	Yes	F	55-59	M11	1.0	11
989	ON	Yes	F	55-59	M11	1.0	11
990	ON	Yes	F	55-59	M11	0.0	11
991	ON	Yes	F	55-59	M11	0.0	11
992	ON	Yes	F	55-59	M11	0.0	11
993	ON	Yes	F	55-59	M11	0.0	11
994	ON	Yes	F	55-59	M11	0.0	11
995	ON	Yes	F	55-59	M11	0.0	11
996	ON	Yes	F	60-64	M11	1.0	11
997	ON	Yes	F	60-64	M11	1.0	11
998	ON	Yes	F	60-64	M11	1.0	11
999	ON	Yes	F	60-64	M11	1.0	11
1000	ON	Yes	F	60-64	M11	0.0	11
1001	ON	Yes	F	60-64	M11	0.0	11
1002	ON	Yes	F	60-64	M11	0.0	11
1003	ON	Yes	F	60-64	M11	0.0	11
1004	ON	Yes	F	60-64	M11	0.0	11
1005	ON	Yes	F	65+	M11	1.0	11
1006	ON	Yes	F	65+	M11	1.0	11
1007	ON	Yes	F	65+	M11	1.0	11
1008	ON	Yes	F	65+	M11	0.0	11
1009	ON	Yes	M	20-24	M11		11
1010	ON	Yes	M	25-29	M11	1.0	11
1011	ON	Yes	M	35-39	M11	1.0	11
1012	ON	Yes	M	35-39	M11	1.0	11
1013	ON	Yes	M	35-39	M11	1.0	11
1014	ON	Yes	M	35-39	M11	1.0	11
1015	ON	Yes	M	35-39	M11	1.0	11
1016	ON	Yes	M	35-39	M11	0.0	11
1017	ON	Yes	M	35-39	M11	0.0	11
1018	ON	Yes	M	35-39	M11	0.0	11
1019	ON	Yes	M	35-39	M11	0.0	11
1020	ON	Yes	M	35-39	M11	0.0	11
1021	ON	Yes	M	40-44	M11	1.0	11
1022	ON	Yes	M	40-44	M11		11
1023	ON	Yes	M	40-44	M11	0.0	11
1024	ON	Yes	M	40-44	M11	0.0	11
1025	ON	Yes	M	40-44	M11	0.0	11
1026	ON	Yes	M	40-44	M11	0.0	11
1027	ON	Yes	M	45-49	M11	1.0	11
1028	ON	Yes	M	45-49	M11	1.0	11
1029	ON	Yes	M	50-54	M11	1.0	11
1030	ON	Yes	M	50-54	M11	1.0	11
1031	ON	Yes	M	50-54	M11		11
1032	ON	Yes	M	50-54	M11	0.0	11
1033	ON	Yes	M	50-54	M11	0.0	11
1034	ON	Yes	M	50-54	M11	0.0	11
1035	ON	Yes	M	50-54	M11	0.0	11
1036	ON	Yes	M	55-59	M11	1.0	11
1037	ON	Yes	M	55-59	M11	1.0	11
1038	ON	Yes	M	55-59	M11	1.0	11
1039	ON	Yes	M	55-59	M11	1.0	11
1040	ON	Yes	M	55-59	M11	1.0	11
1041	ON	Yes	M	55-59	M11	1.0	11
1042	ON	Yes	M	55-59	M11	1.0	11
1043	ON	Yes	M	55-59	M11	0.0	11
1044	ON	Yes	M	55-59	M11	0.0	11
1045	ON	Yes	M	55-59	M11	0.0	11
1046	ON	Yes	M	55-59	M11	0.0	11
1047	ON	Yes	M	55-59	M11	0.0	11
1048	ON	Yes	M	60-64	M11	1.0	11
1049	ON	Yes	M	65+	M11	1.0	11
1050	ON	Yes	M	65+	M11	1.0	11
1051	ON	Yes	M	65+	M11	0.0	11
1052	ON	Yes	M	65+	M11	0.0	11
1053	ON	Yes	M	65+	M11	0.0	11
1054	Prairies	No	F	30-34	M11		11
1055	Prairies	No	F	35-39	M11	1.0	11
1056	Prairies	No	F	35-39	M11		11
1057	Prairies	No	F	35-39	M11	0.0	11
1058	Prairies	No	F	35-39	M11	0.0	11
1059	Prairies	No	F	40-44	M11	1.0	11
1060	Prairies	No	F	45-49	M11	0.0	11
1061	Prairies	No	F	45-49	M11		11
1062	Prairies	No	F	45-49	M11	0.0	11
1063	Prairies	No	F	45-49	M11	0.0	11
1064	Prairies	No	F	45-49	M11	0.0	11
1065	Prairies	No	F	45-49	M11	0.0	11
1066	Prairies	No	F	50-54	M11		11
1067	Prairies	No	F	55-59	M11		11
1068	Prairies	No	F	55-59	M11	0.0	11
1069	Prairies	No	F	60-64	M11		11
1070	Prairies	No	F	60-64	M11		11
1071	Prairies	No	F	65+	M11		11
1072	Prairies	No	M	35-39	M11		11
1073	Prairies	No	M	40-44	M11	1.0	11
1074	Prairies	No	M	45-49	M11		11
1075	Prairies	No	M	50-54	M11	1.0	11
1076	Prairies	No	M	50-54	M11	0.0	11
1077	Prairies	No	M	50-54	M11	0.0	11
1078	Prairies	No	M	55-59	M11	1.0	11
1079	Prairies	No	M	55-59	M11	1.0	11
1080	Prairies	No	M	55-59	M11	1.0	11
1081	Prairies	No	M	55-59	M11	1.0	11
1082	Prairies	No	M	55-59	M11	0.0	11
1083	Prairies	No	M	55-59	M11	0.0	11
1084	Prairies	No	M	60-64	M11		11
1085	Prairies	No	M	60-64	M11	0.0	11
1086	Prairies	No	M	60-64	M11	0.0	11
1087	Prairies	No	M	65+	M11		11
1088	Prairies		F	45-49	M11		11
1089	Prairies		F	45-49	M11		11
1090	Prairies		F	45-49	M11		11
1091	Prairies		M	45-49	M11		11
1092	Prairies		M	65+	M11		11
1093	Prairies	Yes	M	55-59	M11	1.0	11
1094	QC	No	F	30-34	M11	1.0	11
1095	QC	No	F	30-34	M11	1.0	11
1096	QC	No	F	30-34	M11	0.0	11
1097	QC	No	F	30-34	M11	0.0	11
1098	QC	No	F	30-34	M11	0.0	11
1099	QC	No	F	35-39	M11	1.0	11
1100	QC	No	F	35-39	M11	1.0	11
1101	QC	No	F	35-39	M11	0.0	11
1102	QC	No	F	35-39	M11	0.0	11
1103	QC	No	F	40-44	M11	1.0	11
1104	QC	No	F	40-44	M11	1.0	11
1105	QC	No	F	40-44	M11	1.0	11
1106	QC	No	F	40-44	M11	0.0	11
1107	QC	No	F	40-44	M11	0.0	11
1108	QC	No	F	40-44	M11	0.0	11
1109	QC	No	F	40-44	M11	0.0	11
1110	QC	No	F	40-44	M11	0.0	11
1111	QC	No	F	40-44	M11	0.0	11
1112	QC	No	F	40-44	M11	0.0	11
1113	QC	No	F	40-44	M11	0.0	11
1114	QC	No	F	40-44	M11	0.0	11
1115	QC	No	F	40-44	M11	0.0	11
1116	QC	No	F	40-44	M11	0.0	11
1117	QC	No	F	40-44	M11	0.0	11
1118	QC	No	F	45-49	M11	1.0	11
1119	QC	No	F	45-49	M11	1.0	11
1120	QC	No	F	45-49	M11	1.0	11
1121	QC	No	F	45-49	M11	1.0	11
1122	QC	No	F	45-49	M11	1.0	11
1123	QC	No	F	45-49	M11	1.0	11
1124	QC	No	F	45-49	M11	1.0	11
1125	QC	No	F	45-49	M11	1.0	11
1126	QC	No	F	45-49	M11	1.0	11
1127	QC	No	F	45-49	M11	1.0	11
1128	QC	No	F	45-49	M11	1.0	11
1129	QC	No	F	45-49	M11	1.0	11
1130	QC	No	F	45-49	M11	1.0	11
1131	QC	No	F	45-49	M11	1.0	11
1132	QC	No	F	45-49	M11	1.0	11
1133	QC	No	F	45-49	M11	1.0	11
1134	QC	No	F	45-49	M11	0.0	11
1135	QC	No	F	45-49	M11	0.0	11
1136	QC	No	F	45-49	M11	0.0	11
1137	QC	No	F	45-49	M11	0.0	11
1138	QC	No	F	45-49	M11	0.0	11
1139	QC	No	F	45-49	M11	0.0	11
1140	QC	No	F	45-49	M11	0.0	11
1141	QC	No	F	45-49	M11	0.0	11
1142	QC	No	F	45-49	M11	0.0	11
1143	QC	No	F	45-49	M11	0.0	11
1144	QC	No	F	45-49	M11	0.0	11
1145	QC	No	F	50-54	M11	1.0	11
1146	QC	No	F	50-54	M11	1.0	11
1147	QC	No	F	50-54	M11	1.0	11
1148	QC	No	F	50-54	M11	1.0	11
1149	QC	No	F	50-54	M11	1.0	11
1150	QC	No	F	50-54	M11	1.0	11
1151	QC	No	F	50-54	M11	1.0	11
1152	QC	No	F	50-54	M11		11
1153	QC	No	F	50-54	M11		11
1154	QC	No	F	50-54	M11	0.0	11
1155	QC	No	F	50-54	M11	0.0	11
1156	QC	No	F	50-54	M11	0.0	11
1157	QC	No	F	50-54	M11	0.0	11
1158	QC	No	F	50-54	M11	0.0	11
1159	QC	No	F	50-54	M11	0.0	11
1160	QC	No	F	50-54	M11	0.0	11
1161	QC	No	F	50-54	M11	0.0	11
1162	QC	No	F	50-54	M11	0.0	11
1163	QC	No	F	50-54	M11	0.0	11
1164	QC	No	F	50-54	M11	0.0	11
1165	QC	No	F	50-54	M11	0.0	11
1166	QC	No	F	50-54	M11	0.0	11
1167	QC	No	F	50-54	M11	0.0	11
1168	QC	No	F	55-59	M11	1.0	11
1169	QC	No	F	55-59	M11	1.0	11
1170	QC	No	F	55-59	M11	1.0	11
1171	QC	No	F	55-59	M11	1.0	11
1172	QC	No	F	55-59	M11	1.0	11
1173	QC	No	F	55-59	M11	1.0	11
1174	QC	No	F	55-59	M11	1.0	11
1175	QC	No	F	55-59	M11	1.0	11
1176	QC	No	F	55-59	M11	1.0	11
1177	QC	No	F	55-59	M11	1.0	11
1178	QC	No	F	55-59	M11	1.0	11
1179	QC	No	F	55-59	M11	1.0	11
1180	QC	No	F	55-59	M11	1.0	11
1181	QC	No	F	55-59	M11	1.0	11
1182	QC	No	F	55-59	M11	1.0	11
1183	QC	No	F	55-59	M11	1.0	11
1184	QC	No	F	55-59	M11	0.0	11
1185	QC	No	F	55-59	M11		11
1186	QC	No	F	55-59	M11		11
1187	QC	No	F	55-59	M11	0.0	11
1188	QC	No	F	55-59	M11	0.0	11
1189	QC	No	F	55-59	M11	0.0	11
1190	QC	No	F	55-59	M11	0.0	11
1191	QC	No	F	55-59	M11	0.0	11
1192	QC	No	F	55-59	M11	0.0	11
1193	QC	No	F	55-59	M11	0.0	11
1194	QC	No	F	55-59	M11	0.0	11
1195	QC	No	F	55-59	M11	0.0	11
1196	QC	No	F	55-59	M11	0.0	11
1197	QC	No	F	55-59	M11	0.0	11
1198	QC	No	F	60-64	M11	1.0	11
1199	QC	No	F	60-64	M11	1.0	11
1200	QC	No	F	60-64	M11	1.0	11
1201	QC	No	F	60-64	M11	1.0	11
1202	QC	No	F	60-64	M11	1.0	11
1203	QC	No	F	60-64	M11	1.0	11
1204	QC	No	F	60-64	M11	1.0	11
1205	QC	No	F	60-64	M11		11
1206	QC	No	F	60-64	M11	0.0	11
1207	QC	No	F	60-64	M11	0.0	11
1208	QC	No	F	60-64	M11	0.0	11
1209	QC	No	F	60-64	M11	0.0	11
1210	QC	No	F	60-64	M11	0.0	11
1211	QC	No	F	60-64	M11	0.0	11
1212	QC	No	F	60-64	M11	0.0	11
1213	QC	No	F	60-64	M11	0.0	11
1214	QC	No	F	60-64	M11	0.0	11
1215	QC	No	F	60-64	M11	0.0	11
1216	QC	No	F	60-64	M11	0.0	11
1217	QC	No	F	60-64	M11	0.0	11
1218	QC	No	F	60-64	M11	0.0	11
1219	QC	No	F	60-64	M11	0.0	11
1220	QC	No	F	60-64	M11	0.0	11
1221	QC	No	F	60-64	M11	0.0	11
1222	QC	No	F	65+	M11	1.0	11
1223	QC	No	F	65+	M11	0.0	11
1224	QC	No	F	65+	M11	0.0	11
1225	QC	No	M	25-29	M11	1.0	11
1226	QC	No	M	30-34	M11	1.0	11
1227	QC	No	M	30-34	M11	1.0	11
1228	QC	No	M	30-34	M11	0.0	11
1229	QC	No	M	30-34	M11	0.0	11
1230	QC	No	M	35-39	M11	1.0	11
1231	QC	No	M	35-39	M11	0.0	11
1232	QC	No	M	35-39	M11	0.0	11
1233	QC	No	M	35-39	M11	0.0	11
1234	QC	No	M	40-44	M11	1.0	11
1235	QC	No	M	40-44	M11	1.0	11
1236	QC	No	M	40-44	M11	0.0	11
1237	QC	No	M	40-44	M11	0.0	11
1238	QC	No	M	40-44	M11	0.0	11
1239	QC	No	M	40-44	M11	0.0	11
1240	QC	No	M	40-44	M11	0.0	11
1241	QC	No	M	40-44	M11	0.0	11
1242	QC	No	M	40-44	M11	0.0	11
1243	QC	No	M	45-49	M11	1.0	11
1244	QC	No	M	45-49	M11	1.0	11
1245	QC	No	M	45-49	M11	1.0	11
1246	QC	No	M	45-49	M11	1.0	11
1247	QC	No	M	45-49	M11	0.0	11
1248	QC	No	M	45-49	M11	0.0	11
1249	QC	No	M	45-49	M11	0.0	11
1250	QC	No	M	45-49	M11	0.0	11
1251	QC	No	M	45-49	M11	0.0	11
1252	QC	No	M	50-54	M11	1.0	11
1253	QC	No	M	50-54	M11	1.0	11
1254	QC	No	M	50-54	M11	1.0	11
1255	QC	No	M	50-54	M11	1.0	11
1256	QC	No	M	50-54	M11	1.0	11
1257	QC	No	M	50-54	M11	1.0	11
1258	QC	No	M	50-54	M11	1.0	11
1259	QC	No	M	50-54	M11	1.0	11
1260	QC	No	M	50-54	M11	1.0	11
1261	QC	No	M	50-54	M11	1.0	11
1262	QC	No	M	50-54	M11	0.0	11
1263	QC	No	M	50-54	M11	0.0	11
1264	QC	No	M	50-54	M11	0.0	11
1265	QC	No	M	50-54	M11	0.0	11
1266	QC	No	M	50-54	M11	0.0	11
1267	QC	No	M	50-54	M11	0.0	11
1268	QC	No	M	50-54	M11	0.0	11
1269	QC	No	M	50-54	M11	0.0	11
1270	QC	No	M	50-54	M11	0.0	11
1271	QC	No	M	50-54	M11	0.0	11
1272	QC	No	M	55-59	M11	1.0	11
1273	QC	No	M	55-59	M11	1.0	11
1274	QC	No	M	55-59	M11	1.0	11
1275	QC	No	M	55-59	M11	1.0	11
1276	QC	No	M	55-59	M11	1.0	11
1277	QC	No	M	55-59	M11	1.0	11
1278	QC	No	M	55-59	M11	1.0	11
1279	QC	No	M	55-59	M11	1.0	11
1280	QC	No	M	55-59	M11	1.0	11
1281	QC	No	M	55-59	M11	1.0	11
1282	QC	No	M	55-59	M11	1.0	11
1283	QC	No	M	55-59	M11	1.0	11
1284	QC	No	M	55-59	M11	1.0	11
1285	QC	No	M	55-59	M11	1.0	11
1286	QC	No	M	55-59	M11	1.0	11
1287	QC	No	M	55-59	M11	1.0	11
1288	QC	No	M	55-59	M11	0.0	11
1289	QC	No	M	55-59	M11	0.0	11
1290	QC	No	M	55-59	M11	0.0	11
1291	QC	No	M	55-59	M11	0.0	11
1292	QC	No	M	55-59	M11	0.0	11
1293	QC	No	M	55-59	M11	0.0	11
1294	QC	No	M	55-59	M11	0.0	11
1295	QC	No	M	55-59	M11	0.0	11
1296	QC	No	M	55-59	M11	0.0	11
1297	QC	No	M	55-59	M11	0.0	11
1298	QC	No	M	55-59	M11	0.0	11
1299	QC	No	M	55-59	M11	0.0	11
1300	QC	No	M	60-64	M11	1.0	11
1301	QC	No	M	60-64	M11	1.0	11
1302	QC	No	M	60-64	M11	1.0	11
1303	QC	No	M	60-64	M11	1.0	11
1304	QC	No	M	60-64	M11	1.0	11
1305	QC	No	M	60-64	M11	1.0	11
1306	QC	No	M	60-64	M11	0.0	11
1307	QC	No	M	60-64	M11	0.0	11
1308	QC	No	M	60-64	M11	0.0	11
1309	QC	No	M	60-64	M11	0.0	11
1310	QC	No	M	60-64	M11	0.0	11
1311	QC	No	M	60-64	M11	0.0	11
1312	QC	No	M	60-64	M11	0.0	11
1313	QC	No	M	60-64	M11	0.0	11
1314	QC	No	M	60-64	M11	0.0	11
1315	QC	No	M	60-64	M11	0.0	11
1316	QC	No	M	60-64	M11	0.0	11
1317	QC	No	M	60-64	M11	0.0	11
1318	QC	No	M	60-64	M11	0.0	11
1319	QC	No	M	65+	M11	1.0	11
1320	QC	No	M	65+	M11	1.0	11
1321	QC	No	M	65+	M11	1.0	11
1322	QC	No	M	65+	M11	1.0	11
1323	QC	No	M	65+	M11	1.0	11
1324	QC	No	M	65+	M11	0.0	11
1325	QC	No	M	65+	M11	0.0	11
1326	QC	No	M	65+	M11	0.0	11
1327	QC	No	M	65+	M11	0.0	11
1328	QC	No	M	65+	M11	0.0	11
1329	QC	No	M	65+	M11	0.0	11
1330	QC	No	M	65+	M11	0.0	11
1331	QC	No	M	65+	M11	0.0	11
1332	QC		F	20-24	M11		11
1333	QC		F	25-29	M11		11
1334	QC		F	30-34	M11		11
1335	QC		F	30-34	M11		11
1336	QC		F	35-39	M11		11
1337	QC		F	35-39	M11		11
1338	QC		F	40-44	M11	1.0	11
1339	QC		F	40-44	M11	1.0	11
1340	QC		F	40-44	M11	1.0	11
1341	QC		F	40-44	M11	1.0	11
1342	QC		F	40-44	M11	0.0	11
1343	QC		F	50-54	M11	1.0	11
1344	QC		F	50-54	M11	1.0	11
1345	QC		F	50-54	M11	0.0	11
1346	QC		F	50-54	M11	0.0	11
1347	QC		F	55-59	M11	1.0	11
1348	QC		F	55-59	M11	1.0	11
1349	QC		F	55-59	M11	1.0	11
1350	QC		F	55-59	M11	0.0	11
1351	QC		F	55-59	M11	0.0	11
1352	QC		F	60-64	M11	0.0	11
1353	QC		F	60-64	M11	0.0	11
1354	QC		F	60-64	M11	0.0	11
1355	QC		M	30-34	M11		11
1356	QC		M	35-39	M11	1.0	11
1357	QC		M	35-39	M11	1.0	11
1358	QC		M	40-44	M11		11
1359	QC		M	40-44	M11		11
1360	QC		M	45-49	M11	1.0	11
1361	QC		M	45-49	M11	0.0	11
1362	QC		M	45-49	M11	0.0	11
1363	QC		M	50-54	M11	1.0	11
1364	QC		M	50-54	M11	1.0	11
1365	QC		M	50-54	M11	0.0	11
1366	QC		M	50-54	M11	0.0	11
1367	QC		M	50-54	M11	0.0	11
1368	QC		M	55-59	M11		11
1369	QC		M	55-59	M11		11
1370	QC		M	60-64	M11	1.0	11
1371	QC		M	60-64	M11	1.0	11
1372	QC		M	60-64	M11	0.0	11
1373	QC		M	60-64	M11	0.0	11
1374	QC		M	60-64	M11	0.0	11
1375	QC		M	60-64	M11	0.0	11
1376	QC		M	60-64	M11	0.0	11
1377	QC		M	60-64	M11	0.0	11
1378	QC		M	65+	M11	1.0	11
1379	QC	Yes	F	18-19	M11		11
1380	QC	Yes	F	20-24	M11	1.0	11
1381	QC	Yes	F	25-29	M11	1.0	11
1382	QC	Yes	F	25-29	M11	1.0	11
1383	QC	Yes	F	35-39	M11	1.0	11
1384	QC	Yes	F	35-39	M11	0.0	11
1385	QC	Yes	F	35-39	M11	0.0	11
1386	QC	Yes	F	35-39	M11	0.0	11
1387	QC	Yes	F	40-44	M11	1.0	11
1388	QC	Yes	F	45-49	M11	1.0	11
1389	QC	Yes	F	45-49	M11	1.0	11
1390	QC	Yes	F	45-49	M11	0.0	11
1391	QC	Yes	F	45-49	M11	0.0	11
1392	QC	Yes	F	45-49	M11	0.0	11
1393	QC	Yes	F	50-54	M11	1.0	11
1394	QC	Yes	F	50-54	M11	1.0	11
1395	QC	Yes	F	50-54	M11	1.0	11
1396	QC	Yes	F	50-54	M11	0.0	11
1397	QC	Yes	F	50-54	M11	0.0	11
1398	QC	Yes	F	50-54	M11	0.0	11
1399	QC	Yes	F	50-54	M11	0.0	11
1400	QC	Yes	F	50-54	M11	0.0	11
1401	QC	Yes	F	55-59	M11	1.0	11
1402	QC	Yes	F	55-59	M11	1.0	11
1403	QC	Yes	F	55-59	M11	1.0	11
1404	QC	Yes	F	55-59	M11	0.0	11
1405	QC	Yes	F	55-59	M11	0.0	11
1406	QC	Yes	F	60-64	M11	1.0	11
1407	QC	Yes	F	60-64	M11	1.0	11
1408	QC	Yes	F	60-64	M11	1.0	11
1409	QC	Yes	F	60-64	M11	1.0	11
1410	QC	Yes	F	60-64	M11	0.0	11
1411	QC	Yes	F	60-64	M11	0.0	11
1412	QC	Yes	F	60-64	M11	0.0	11
1413	QC	Yes	F	65+	M11		11
1414	QC	Yes	M	35-39	M11	1.0	11
1415	QC	Yes	M	40-44	M11	1.0	11
1416	QC	Yes	M	40-44	M11	0.0	11
1417	QC	Yes	M	45-49	M11	1.0	11
1418	QC	Yes	M	45-49	M11	1.0	11
1419	QC	Yes	M	45-49	M11	0.0	11
1420	QC	Yes	M	50-54	M11	1.0	11
1421	QC	Yes	M	50-54	M11	1.0	11
1422	QC	Yes	M	50-54	M11	0.0	11
1423	QC	Yes	M	50-54	M11	0.0	11
1424	QC	Yes	M	55-59	M11	1.0	11
1425	QC	Yes	M	55-59	M11	1.0	11
1426	QC	Yes	M	55-59	M11	1.0	11
1427	QC	Yes	M	55-59	M11	1.0	11
1428	QC	Yes	M	55-59	M11	0.0	11
1429	QC	Yes	M	60-64	M11	1.0	11
1430	QC	Yes	M	60-64	M11	1.0	11
1431	QC	Yes	M	60-64	M11	0.0	11
1432	QC	Yes	M	65+	M11		11
1433	QC	Yes	M	65+	M11	0.0	11
1434		No	F	35-39	M11		11
1435		No	F	60-64	M11		11
1436		No	F	65+	M11		11
1437		No	M	25-29	M11		11
1438		No	M	45-49	M11	1.0	11
1439		Yes	F	50-54	M11		11
1440		Yes	F	50-54	M11		11
0	AB	No	F	18-19	M12	0.0	12
1	AB	No	F	25-29	M12	1.0	12
2	AB	No	F	30-34	M12		12
3	AB	No	F	30-34	M12		12
4	AB	No	F	35-39	M12	1.0	12
5	AB	No	F	35-39	M12	1.0	12
6	AB	No	F	35-39	M12		12
7	AB	No	F	35-39	M12	0.0	12
8	AB	No	F	35-39	M12	0.0	12
9	AB	No	F	35-39	M12	0.0	12
10	AB	No	F	35-39	M12	0.0	12
11	AB	No	F	40-44	M12		12
12	AB	No	F	40-44	M12		12
13	AB	No	F	40-44	M12		12
14	AB	No	F	40-44	M12		12
15	AB	No	F	40-44	M12		12
16	AB	No	F	40-44	M12		12
17	AB	No	F	40-44	M12		12
18	AB	No	F	45-49	M12	1.0	12
19	AB	No	F	45-49	M12	1.0	12
20	AB	No	F	45-49	M12	1.0	12
21	AB	No	F	45-49	M12	0.0	12
22	AB	No	F	45-49	M12	0.0	12
23	AB	No	F	45-49	M12	0.0	12
24	AB	No	F	45-49	M12	0.0	12
25	AB	No	F	45-49	M12	0.0	12
26	AB	No	F	45-49	M12	0.0	12
27	AB	No	F	50-54	M12	1.0	12
28	AB	No	F	50-54	M12	1.0	12
29	AB	No	F	50-54	M12	1.0	12
30	AB	No	F	50-54	M12	1.0	12
31	AB	No	F	50-54	M12	0.0	12
32	AB	No	F	50-54	M12	0.0	12
33	AB	No	F	50-54	M12	0.0	12
34	AB	No	F	50-54	M12	0.0	12
35	AB	No	F	50-54	M12	0.0	12
36	AB	No	F	50-54	M12	0.0	12
37	AB	No	F	55-59	M12	1.0	12
38	AB	No	F	55-59	M12	1.0	12
39	AB	No	F	55-59	M12	1.0	12
40	AB	No	F	55-59	M12	1.0	12
41	AB	No	F	55-59	M12	1.0	12
42	AB	No	F	55-59	M12	1.0	12
43	AB	No	F	55-59	M12	1.0	12
44	AB	No	F	55-59	M12	1.0	12
45	AB	No	F	55-59	M12	1.0	12
46	AB	No	F	55-59	M12	0.0	12
47	AB	No	F	55-59	M12	0.0	12
48	AB	No	F	55-59	M12	0.0	12
49	AB	No	F	55-59	M12	0.0	12
50	AB	No	F	60-64	M12	1.0	12
51	AB	No	F	60-64	M12	1.0	12
52	AB	No	F	60-64	M12	0.0	12
53	AB	No	F	60-64	M12	0.0	12
54	AB	No	F	60-64	M12	0.0	12
55	AB	No	F	60-64	M12	0.0	12
56	AB	No	F	60-64	M12	0.0	12
57	AB	No	F	60-64	M12	0.0	12
58	AB	No	F	60-64	M12	0.0	12
59	AB	No	F	65+	M12	1.0	12
60	AB	No	F	65+	M12	1.0	12
61	AB	No	F	65+	M12	0.0	12
62	AB	No	F	65+	M12	0.0	12
63	AB	No	F	65+	M12	0.0	12
64	AB	No	M	30-34	M12	1.0	12
65	AB	No	M	30-34	M12	1.0	12
66	AB	No	M	30-34	M12	0.0	12
67	AB	No	M	35-39	M12		12
68	AB	No	M	35-39	M12		12
69	AB	No	M	35-39	M12		12
70	AB	No	M	35-39	M12		12
71	AB	No	M	40-44	M12	1.0	12
72	AB	No	M	40-44	M12	1.0	12
73	AB	No	M	40-44	M12	1.0	12
74	AB	No	M	40-44	M12	1.0	12
75	AB	No	M	40-44	M12	0.0	12
76	AB	No	M	40-44	M12	0.0	12
77	AB	No	M	40-44	M12	0.0	12
78	AB	No	M	45-49	M12	1.0	12
79	AB	No	M	45-49	M12	1.0	12
80	AB	No	M	45-49	M12	1.0	12
81	AB	No	M	45-49	M12	1.0	12
82	AB	No	M	45-49	M12	0.0	12
83	AB	No	M	45-49	M12	0.0	12
84	AB	No	M	45-49	M12	0.0	12
85	AB	No	M	45-49	M12	0.0	12
86	AB	No	M	45-49	M12	0.0	12
87	AB	No	M	50-54	M12	1.0	12
88	AB	No	M	50-54	M12	1.0	12
89	AB	No	M	50-54	M12	1.0	12
90	AB	No	M	50-54	M12	1.0	12
91	AB	No	M	50-54	M12	1.0	12
92	AB	No	M	50-54	M12	0.0	12
93	AB	No	M	50-54	M12	0.0	12
94	AB	No	M	50-54	M12	0.0	12
95	AB	No	M	50-54	M12	0.0	12
96	AB	No	M	50-54	M12	0.0	12
97	AB	No	M	55-59	M12	1.0	12
98	AB	No	M	55-59	M12	1.0	12
99	AB	No	M	55-59	M12	0.0	12
100	AB	No	M	55-59	M12	0.0	12
101	AB	No	M	60-64	M12	1.0	12
102	AB	No	M	60-64	M12	1.0	12
103	AB	No	M	60-64	M12	1.0	12
104	AB	No	M	60-64	M12	1.0	12
105	AB	No	M	60-64	M12	0.0	12
106	AB	No	M	60-64	M12	0.0	12
107	AB	No	M	60-64	M12	0.0	12
108	AB	No	M	60-64	M12	0.0	12
109	AB	No	M	60-64	M12	0.0	12
110	AB	No	M	60-64	M12	0.0	12
111	AB	No	M	60-64	M12	0.0	12
112	AB	No	M	60-64	M12	0.0	12
113	AB	No	M	65+	M12	1.0	12
114	AB	No	M	65+	M12	0.0	12
115	AB	No	M	65+	M12	0.0	12
116	AB	No	M	65+	M12	0.0	12
117	AB	No	M	65+	M12	0.0	12
118	AB	No	M	65+	M12	0.0	12
119	AB	No	M	65+	M12	0.0	12
120	AB		F	25-29	M12	1.0	12
121	AB		F	30-34	M12	1.0	12
122	AB		F	35-39	M12		12
123	AB		F	40-44	M12		12
